Protester (Haiti)	CAMEO_14	Unspecified Actor	20230126	20230126
Foreign Affairs (Costa Rica)	CAMEO_01	Carlos Alvarado	20230126	20230126
Police (United States)	CAMEO_19	Audi	20230126	20230126
Palestine Liberation Organization	CAMEO_04	Fatah	20230126	20230126
Fatah	CAMEO_04	Palestine Liberation Organization	20230126	20230126
Ariel Henry	CAMEO_04	Argentina	20230126	20230126
Argentina	CAMEO_04	Ariel Henry	20230126	20230126
Chief of Staff (France)	CAMEO_04	High Ranking Military Personnel (France)	20230126	20230126
High Ranking Military Personnel (France)	CAMEO_04	Chief of Staff (France)	20230126	20230126
Government (United Kingdom)	CAMEO_05	Bank of England	20230126	20230126
Police (Brazil)	CAMEO_19	Civil Guard	20230126	20230126
Lawyer/Attorney (Russia)	CAMEO_11	Russia	20230126	20230126
Defense / Security Ministry (Ukraine)	CAMEO_05	Canada	20230126	20230126
France	CAMEO_05	Morocco	20230126	20230126
Political Parties (Tunisia)	CAMEO_02	Other Authorities / Officials (Tunisia)	20230126	20230126
Luiz Inacio Lula Da Silva	CAMEO_04	Flavio Dino	20230126	20230126
Flavio Dino	CAMEO_04	Luiz Inacio Lula Da Silva	20230126	20230126
Militant (Brazil)	CAMEO_19	Brazil	20230126	20230126
Naval (Brazil)	CAMEO_03	Brazil	20230126	20230126
United States	CAMEO_03	Latin America	20230126	20230126
Congress (Peru)	CAMEO_01	Bolivia	20230126	20230126
Congress (Peru)	CAMEO_01	Evo Morales	20230126	20230126
Foreign Affairs (Peru)	CAMEO_11	Luis Arce	20230126	20230126
Military Personnel - Special (Israel)	CAMEO_19	Palestinian Territory, Occupied	20230126	20230126
Defense / Security Ministry (Ukraine)	CAMEO_01	Ukraine	20230126	20230126
Russia	CAMEO_01	United States	20230126	20230126
Foreign Affairs (Poland)	CAMEO_04	Foreign Affairs (Ukraine)	20230126	20230126
Foreign Affairs (Ukraine)	CAMEO_04	Foreign Affairs (Poland)	20230126	20230126
Government (Taiwan)	CAMEO_01	Information / Communication / Transparency Ministry (Taiwan)	20230126	20230126
Head of Government (Taiwan)	CAMEO_01	Chen Chien-Jen	20230126	20230126
Tsai Ing-wen	CAMEO_01	David Lee	20230126	20230126
Joseph Robinette Biden	CAMEO_01	Vladimir Putin	20230126	20230126
Joseph Robinette Biden	CAMEO_03	Ukraine	20230126	20230126
Intelligence Officer (Germany)	CAMEO_06	Russia	20230126	20230126
Lawyer/Attorney (Hong Kong)	CAMEO_13	Police (Hong Kong)	20230126	20230126
Foreign Affairs (United States)	CAMEO_01	Congress (Hong Kong)	20230126	20230126
China	CAMEO_01	Congress (Hong Kong)	20230126	20230126
Foreign Affairs (China)	CAMEO_11	Citizen (Hong Kong)	20230126	20230126
Citizen (Hong Kong)	CAMEO_02	Hong Kong	20230126	20230126
Citizen (Hong Kong)	CAMEO_01	Hong Kong	20230126	20230126
Toronto Police Service	CAMEO_18	Women (Canada)	20230126	20230126
Azerbaijan	CAMEO_04	Turkmenistan	20230126	20230126
Turkmenistan	CAMEO_04	Azerbaijan	20230126	20230126
Azerbaijan	CAMEO_05	Turkmenistan	20230126	20230126
Turkmenistan	CAMEO_05	Azerbaijan	20230126	20230126
Peru	CAMEO_11	Head of Government (Chile)	20230126	20230126
Police (Haiti)	CAMEO_19	Ariel Henry	20230126	20230126
Foreign Affairs (United States)	CAMEO_01	Government (Peru)	20230126	20230126
United States	CAMEO_05	Government (Peru)	20230126	20230126
Francisco Blake Mora	CAMEO_05	Government (Peru)	20230126	20230126
Activist (Peru)	CAMEO_05	Military Personnel - Special (Peru)	20230126	20230126
United States	CAMEO_19	Citizen (Sudan)	20230126	20230126
United States	CAMEO_19	Somalia	20230126	20230126
Men (Spain)	CAMEO_18	Spain	20230126	20230126
Pedro Sanchez	CAMEO_01	Citizen (Spain)	20230126	20230126
Domestic Affairs (Spain)	CAMEO_01	Criminal (Spain)	20230126	20230126
Sergey Viktorovich Lavrov	CAMEO_01	Russia	20230126	20230126
Sergey Viktorovich Lavrov	CAMEO_04	Head of Government (Eritrea)	20230126	20230126
Head of Government (Eritrea)	CAMEO_04	Sergey Viktorovich Lavrov	20230126	20230126
Police (Peru)	CAMEO_17	Men (Peru)	20230126	20230126
Gustavo Petro	CAMEO_12	Government (United States)	20230126	20230126
Gustavo Petro	CAMEO_12	United States	20230126	20230126
Ursula von der Leyen	CAMEO_01	European Union	20230126	20230126
Head of Government (Chile)	CAMEO_01	Peru	20230126	20230126
Foreign Affairs (Peru)	CAMEO_11	Head of Government (Chile)	20230126	20230126
Head of Government (Chile)	CAMEO_01	Government (Chile)	20230126	20230126
Citizen (Germany)	CAMEO_14	Government (Germany)	20230126	20230126
Michel Temer	CAMEO_11	Luiz Inacio Lula Da Silva	20230126	20230126
City Mayor (Croatia)	CAMEO_04	Employee (Croatia)	20230126	20230126
Employee (Croatia)	CAMEO_04	City Mayor (Croatia)	20230126	20230126
Ministry (Brazil)	CAMEO_12	Police (Brazil)	20230126	20230126
Citizen (Brazil)	CAMEO_18	Brazil	20230126	20230126
Sergey Viktorovich Lavrov	CAMEO_03	Isaias Afewerki	20230126	20230126
Ministry (Russia)	CAMEO_12	Eritrea	20230126	20230126
Ivica Dačić	CAMEO_04	Turkey	20230126	20230126
Turkey	CAMEO_04	Ivica Dačić	20230126	20230126
Ivica Dačić	CAMEO_02	Turkey	20230126	20230126
Military (Russia)	CAMEO_19	Russia	20230126	20230126
Foreign Affairs (Germany)	CAMEO_05	African Union	20230126	20230126
Foreign Affairs (Germany)	CAMEO_11	Sergey Viktorovich Lavrov	20230126	20230126
Sergey Viktorovich Lavrov	CAMEO_11	Citizen (Ukraine)	20230126	20230126
Palestinian Territory, Occupied	CAMEO_19	Israel	20230126	20230126
Police (Argentina)	CAMEO_19	Head of Government (Haiti)	20230126	20230126
Head of Government (Haiti)	CAMEO_03	Argentina	20230126	20230126
Armed Band (Haiti)	CAMEO_18	Police (Haiti)	20230126	20230126
Children (Argentina)	CAMEO_18	Argentina	20230126	20230126
Foreign Affairs (United States)	CAMEO_04	El Salvador	20230126	20230126
El Salvador	CAMEO_04	Foreign Affairs (United States)	20230126	20230126
Venezuela	CAMEO_17	Men (Venezuela)	20230126	20230126
Court Judge (Venezuela)	CAMEO_17	Citizen (Venezuela)	20230126	20230126
Luiz Inacio Lula Da Silva	CAMEO_04	Emmanuel Macron	20230126	20230126
Emmanuel Macron	CAMEO_04	Luiz Inacio Lula Da Silva	20230126	20230126
Citizen (France)	CAMEO_02	Emmanuel Macron	20230126	20230126
Citizen (France)	CAMEO_03	Emmanuel Macron	20230126	20230126
Media Personnel (Australia)	CAMEO_01	Office of the Director of Public Prosecutions	20230126	20230126
Citizen (Australia)	CAMEO_01	Australia	20230126	20230126
Lawyer/Attorney (Australia)	CAMEO_17	Citizen (Australia)	20230126	20230126
Other Authorities / Officials (Canada)	CAMEO_03	Ministry (Canada)	20230126	20230126
Attacker (Haiti)	CAMEO_18	Police (Haiti)	20230126	20230126
Emmanuel Macron	CAMEO_01	France	20230126	20230126
Luiz Inacio Lula Da Silva	CAMEO_04	Emmanuel Macron	20230126	20230126
Emmanuel Macron	CAMEO_04	Luiz Inacio Lula Da Silva	20230126	20230126
Palestinian Territory, Occupied	CAMEO_11	Israeli Defense Forces	20230126	20230126
Engineer (China)	CAMEO_06	China	20230126	20230126
Abdel Fattah Al-Sisi	CAMEO_04	United States	20230126	20230126
United States	CAMEO_04	Abdel Fattah Al-Sisi	20230126	20230126
Protester (Lebanon)	CAMEO_14	Unspecified Actor	20230126	20230126
Public Prosecutor (Lebanon)	CAMEO_01	Court Judge (Lebanon)	20230126	20230126
Court Judge (Lebanon)	CAMEO_03	Detainee (Lebanon)	20230126	20230126
Police (Russia)	CAMEO_17	Police (France)	20230126	20230126
Luis Arce	CAMEO_01	Bolivia	20230126	20230126
Department of the Treasury	CAMEO_11	Horacio Cartes	20230126	20230126
Serbia	CAMEO_05	United Nations	20230126	20230126
United Nations	CAMEO_11	Russia	20230126	20230126
India	CAMEO_03	Syria	20230126	20230126
Uruguay	CAMEO_17	Criminal (Uruguay)	20230126	20230126
Africa	CAMEO_15	Ukraine	20230126	20230126
Morocco	CAMEO_17	Media Personnel (Morocco)	20230126	20230126
Men (Morocco)	CAMEO_11	Other Authorities / Officials (Morocco)	20230126	20230126
European Parliament	CAMEO_02	Morocco	20230126	20230126
Government (Peru)	CAMEO_11	Peru	20230126	20230126
Honduras	CAMEO_11	Government (Peru)	20230126	20230126
Bolivia	CAMEO_11	Government (Peru)	20230126	20230126
Colombia	CAMEO_11	Government (Peru)	20230126	20230126
Russia	CAMEO_01	North Atlantic Treaty Organization	20230126	20230126
Russia	CAMEO_03	Ukraine	20230126	20230126
Government (Singapore)	CAMEO_04	Industry (Singapore)	20230126	20230126
Industry (Singapore)	CAMEO_04	Government (Singapore)	20230126	20230126
Recep Tayyip Erdoğan	CAMEO_10	Citizen (Turkey)	20230126	20230126
Police (Spain)	CAMEO_17	Criminal (Spain)	20230126	20230126
Head of Government (Australia)	CAMEO_05	Indigenous People (Australia)	20230126	20230126
Xi Jinping	CAMEO_01	Australia	20230126	20230126
Xi Jinping	CAMEO_01	China	20230126	20230126
China	CAMEO_01	Xi Jinping	20230126	20230126
Germany	CAMEO_03	Ukraine	20230126	20230126
United States	CAMEO_03	Ukraine	20230126	20230126
Citizen (India)	CAMEO_14	Unspecified Actor	20230126	20230126
Luiz Inacio Lula Da Silva	CAMEO_02	Citizen (Brazil)	20230126	20230126
Luiz Inacio Lula Da Silva	CAMEO_03	Citizen (Brazil)	20230126	20230126
Nayib Bukele	CAMEO_03	Joseph Robinette Biden	20230126	20230126
Joseph Robinette Biden	CAMEO_01	Nayib Bukele	20230126	20230126
Citizen (Argentina)	CAMEO_11	Police (Argentina)	20230126	20230126
Thailand	CAMEO_03	European Union	20230126	20230126
European Union	CAMEO_03	Thailand	20230126	20230126
Armed Forces of Ukraine	CAMEO_19	Ukraine	20230126	20230126
Court Judge (France)	CAMEO_12	Jacob Gedleyihlekisa Zuma	20230126	20230126
Janet Louise Yellen	CAMEO_04	European Union	20230126	20230126
European Union	CAMEO_04	Janet Louise Yellen	20230126	20230126
Janet Louise Yellen	CAMEO_04	Ministry (South Africa)	20230126	20230126
European Union	CAMEO_04	Ministry (South Africa)	20230126	20230126
Ministry (South Africa)	CAMEO_04	Janet Louise Yellen	20230126	20230126
Ministry (South Africa)	CAMEO_04	European Union	20230126	20230126
Janet Louise Yellen	CAMEO_04	Cyril Ramaphosa	20230126	20230126
Janet Louise Yellen	CAMEO_04	Enoch Godongwana	20230126	20230126
Janet Louise Yellen	CAMEO_04	Gwede Mantashe	20230126	20230126
Cyril Ramaphosa	CAMEO_04	Janet Louise Yellen	20230126	20230126
Enoch Godongwana	CAMEO_04	Janet Louise Yellen	20230126	20230126
Gwede Mantashe	CAMEO_04	Janet Louise Yellen	20230126	20230126
Russia	CAMEO_01	Rafael Grossi	20230126	20230126
Russia	CAMEO_12	Rafael Grossi	20230126	20230126
Russia	CAMEO_11	Ukraine	20230126	20230126
Ukraine	CAMEO_11	Russia	20230126	20230126
Rafael Grossi	CAMEO_01	International Atomic Energy Agency	20230126	20230126
Rafael Grossi	CAMEO_04	Ukraine	20230126	20230126
Ukraine	CAMEO_04	Rafael Grossi	20230126	20230126
City Mayor (South Africa)	CAMEO_04	Media (South Africa)	20230126	20230126
Media (South Africa)	CAMEO_04	City Mayor (South Africa)	20230126	20230126
Military Personnel (South Africa)	CAMEO_01	Police (South Africa)	20230126	20230126
Police (South Africa)	CAMEO_10	Criminal (South Africa)	20230126	20230126
Criminal (South Africa)	CAMEO_19	Police (South Africa)	20230126	20230126
Police (United Kingdom)	CAMEO_09	United Kingdom	20230126	20230126
Criminal (France)	CAMEO_19	Men (France)	20230126	20230126
Court Judge (Lebanon)	CAMEO_03	Citizen (Lebanon)	20230126	20230126
Eric Ntabazalila	CAMEO_01	National Prosecuting Authority	20230126	20230126
Royal Thai Police	CAMEO_10	Citizen (Taiwan)	20230126	20230126
Member of Legislative (Govt) (Thailand)	CAMEO_01	Member of Parliament (Thailand)	20230126	20230126
Police (Thailand)	CAMEO_17	Employee (Thailand)	20230126	20230126
Thailand	CAMEO_17	Employee (Thailand)	20230126	20230126
Police (Thailand)	CAMEO_09	Lawyer/Attorney (Thailand)	20230126	20230126
Business (Thailand)	CAMEO_03	Police (Thailand)	20230126	20230126
Media Personnel (Thailand)	CAMEO_01	Police (Thailand)	20230126	20230126
Australia	CAMEO_17	Citizen (Australia)	20230126	20230126
South Korea	CAMEO_05	Poland	20230126	20230126
Poland	CAMEO_05	South Korea	20230126	20230126
Japan	CAMEO_07	Russia	20230126	20230126
Fumio Kishida	CAMEO_04	United States	20230126	20230126
United States	CAMEO_04	Fumio Kishida	20230126	20230126
China	CAMEO_04	Bhutan	20230126	20230126
Bhutan	CAMEO_04	China	20230126	20230126
Foreign Affairs (India)	CAMEO_04	Jigme Khesar Namgyal Wangchuk	20230126	20230126
Foreign Affairs (India)	CAMEO_04	Lotay Tshering	20230126	20230126
Foreign Affairs (India)	CAMEO_04	Royal Administration (Bhutan)	20230126	20230126
Jigme Khesar Namgyal Wangchuk	CAMEO_04	Foreign Affairs (India)	20230126	20230126
Lotay Tshering	CAMEO_04	Foreign Affairs (India)	20230126	20230126
Royal Administration (Bhutan)	CAMEO_04	Foreign Affairs (India)	20230126	20230126
Citizen (Russia)	CAMEO_19	Indigenous People (Russia)	20230126	20230126
Russia	CAMEO_19	Bulgaria	20230126	20230126
Volodymyr Zelensky	CAMEO_01	Ukraine	20230126	20230126
Armed Forces of the Russian Federation	CAMEO_19	Citizen (Russia)	20230126	20230126
European Union	CAMEO_16	Russia	20230126	20230126
United States	CAMEO_11	Head of Government (Paraguay)	20230126	20230126
Head of Government (Chile)	CAMEO_11	Government (Nicaragua)	20230126	20230126
Foreign Affairs (Czech Republic)	CAMEO_01	Czech News Agency	20230126	20230126
Milos Zeman	CAMEO_03	Serbia	20230126	20230126
Czech Republic	CAMEO_03	Serbia	20230126	20230126
Security Information Service	CAMEO_09	Milos Zeman	20230126	20230126
Andrej Babis	CAMEO_01	Petr Pavel	20230126	20230126
Police (Germany)	CAMEO_09	Men (Germany)	20230126	20230126
Police (Germany)	CAMEO_08	Criminal (Germany)	20230126	20230126
Police (Lebanon)	CAMEO_04	Court Judge (Lebanon)	20230126	20230126
Court Judge (Lebanon)	CAMEO_11	Police (Lebanon)	20230126	20230126
Court Judge (Lebanon)	CAMEO_04	Police (Lebanon)	20230126	20230126
Military Personnel - Special (Lebanon)	CAMEO_17	Protester (Lebanon)	20230126	20230126
Iran	CAMEO_08	Citizen (France)	20230126	20230126
Head of Government (Iran)	CAMEO_01	Government (Iran)	20230126	20230126
United Kingdom	CAMEO_03	Ukraine	20230126	20230126
France	CAMEO_03	Ukraine	20230126	20230126
Germany	CAMEO_01	Military (Russia)	20230126	20230126
United States	CAMEO_01	Military (Russia)	20230126	20230126
Citizen (Australia)	CAMEO_18	Police (Australia)	20230126	20230126
Haiti	CAMEO_05	Police (Haiti)	20230126	20230126
Police (Haiti)	CAMEO_19	Haiti	20230126	20230126
Court Judge (Nicaragua)	CAMEO_17	Citizen (France)	20230126	20230126
Government (Nicaragua)	CAMEO_12	Reuters	20230126	20230126
United Kingdom	CAMEO_04	Africa	20230126	20230126
Africa	CAMEO_04	United Kingdom	20230126	20230126
Secretariat (Brazil)	CAMEO_08	Citizen (Brazil)	20230126	20230126
Police (Colombia)	CAMEO_17	Citizen (Colombia)	20230126	20230126
Head of Government (El Salvador)	CAMEO_04	Uruguay	20230126	20230126
Uruguay	CAMEO_04	Head of Government (El Salvador)	20230126	20230126
Police (Israel)	CAMEO_17	Islamic Jihad	20230126	20230126
Argentine Naval Prefecture	CAMEO_16	Israel	20230126	20230126
Gustavo Petro	CAMEO_02	Joseph Robinette Biden	20230126	20230126
Cabinet / Council of Ministers / Advisors (Australia)	CAMEO_01	Legislature (Australia)	20230126	20230126
Daniel Ortega	CAMEO_11	Citizen (Nicaragua)	20230126	20230126
Rodrigo Duterte	CAMEO_10	Police (Philippines)	20230126	20230126
Justin Trudeau	CAMEO_03	Head of Government (Canada)	20230126	20230126
Head of Government (Peru)	CAMEO_02	Ministry (Peru)	20230126	20230126
Criminal (Uruguay)	CAMEO_19	Citizen (Uruguay)	20230126	20230126
Head of Government (Ukraine)	CAMEO_11	Ukraine	20230126	20230126
Canadian Armed Forces	CAMEO_15	Ukraine	20230126	20230126
Businessperson (Lebanon)	CAMEO_06	Algeria	20230126	20230126
European Union	CAMEO_09	Armenia	20230126	20230126
Russia	CAMEO_11	European Union	20230126	20230126
Protester (Haiti)	CAMEO_14	Unspecified Actor	20230126	20230126
Colombia	CAMEO_01	Citizen (Colombia)	20230126	20230126
Head of Government (Fiji)	CAMEO_01	Police (Fiji)	20230126	20230126
Police (Fiji)	CAMEO_01	Local Media (Fiji)	20230126	20230126
Police (Fiji)	CAMEO_02	Military (Fiji)	20230126	20230126
Frank Bainimarama	CAMEO_02	Military (Fiji)	20230126	20230126
Israel	CAMEO_19	Militant (Palestinian Territory, Occupied)	20230126	20230126
Military (Palestinian Territory, Occupied)	CAMEO_19	Militant (Palestinian Territory, Occupied)	20230126	20230126
Military (Palestinian Territory, Occupied)	CAMEO_19	Citizen (Palestinian Territory, Occupied)	20230126	20230126
Emmanuel Macron	CAMEO_03	Luiz Inacio Lula Da Silva	20230126	20230126
Protester (Peru)	CAMEO_14	Head of Government (Peru)	20230126	20230126
United States	CAMEO_17	Cleric (Jamaica)	20230126	20230126
Kenya	CAMEO_17	Citizen (Jamaica)	20230126	20230126
Police (United States)	CAMEO_04	Cleric (Jamaica)	20230126	20230126
Cleric (Jamaica)	CAMEO_04	Police (United States)	20230126	20230126
Olaf Scholz	CAMEO_04	Argentina	20230126	20230126
Argentina	CAMEO_04	Olaf Scholz	20230126	20230126
Olaf Scholz	CAMEO_03	Alberto Fernández	20230126	20230126
Olaf Scholz	CAMEO_03	Cabinet / Council of Ministers / Advisors (Argentina)	20230126	20230126
Olaf Scholz	CAMEO_03	Argentina	20230126	20230126
Olaf Scholz	CAMEO_03	Chile	20230126	20230126
Olaf Scholz	CAMEO_03	Foreign Affairs (Argentina)	20230126	20230126
Government (Japan)	CAMEO_03	Healthcare Facility (Nicaragua)	20230126	20230126
Criminal (Guyana)	CAMEO_19	Citizen (Guyana)	20230126	20230126
New Zealand	CAMEO_17	Criminal (New Zealand)	20230126	20230126
Police (New Zealand)	CAMEO_17	Criminal (New Zealand)	20230126	20230126
Jacinda Ardern	CAMEO_16	New Zealand	20230126	20230126
Guatemala	CAMEO_03	Guyana	20230126	20230126
Colombia	CAMEO_03	Guyana	20230126	20230126
Nechervan Barzani	CAMEO_05	Iraqi Kurds	20230126	20230126
Iraq	CAMEO_05	Turkey	20230126	20230126
Iraqi Kurdistan	CAMEO_05	Turkey	20230126	20230126
Iraq	CAMEO_05	Iraqi Kurdistan	20230126	20230126
Turkey	CAMEO_05	Iraqi Kurdistan	20230126	20230126
Turkey	CAMEO_05	Iraq	20230126	20230126
Iraqi Kurdistan	CAMEO_01	Member of the Judiciary (Iraq)	20230126	20230126
Palestinian Territory, Occupied	CAMEO_01	Israel	20230126	20230126
Gebran Bassil	CAMEO_03	Hezbollah	20230126	20230126
Attacker (Palestinian Territory, Occupied)	CAMEO_18	Citizen (Germany)	20230126	20230126
Ministry (Iran)	CAMEO_02	Government (Iran)	20230126	20230126
Citizen (Lebanon)	CAMEO_14	Police (Lebanon)	20230126	20230126
House Speaker (Israel)	CAMEO_01	Government (Israel)	20230126	20230126
Qatar News Agency	CAMEO_01	Qatar	20230126	20230126
Media Personnel (Spain)	CAMEO_01	Police (Spain)	20230126	20230126
Amina Mohamed	CAMEO_01	Ministry (Taliban)	20230126	20230126
Foreign Affairs (United States)	CAMEO_11	Palestinian Territory, Occupied	20230126	20230126
South Korea	CAMEO_03	Cambodia	20230126	20230126
Cambodia	CAMEO_03	South Korea	20230126	20230126
Opposition Force (Israel)	CAMEO_14	Unspecified Actor	20230126	20230126
Faisal al-Fayez	CAMEO_11	Israeli Defense Forces	20230126	20230126
United States	CAMEO_16	Paraguay	20230126	20230126
Microsoft	CAMEO_01	Government (Ukraine)	20230126	20230126
Israel	CAMEO_19	Palestinian Territory, Occupied	20230126	20230126
Government (Peru)	CAMEO_01	Police (Peru)	20230126	20230126
Government (Peru)	CAMEO_01	Peruvian Armed Forces	20230126	20230126
Protester (Peru)	CAMEO_14	Military Personnel - Special (Peru)	20230126	20230126
Armed Gang (Haiti)	CAMEO_14	Police (Haiti)	20230126	20230126
Citizen (Haiti)	CAMEO_18	Haiti	20230126	20230126
Gustavo Petro	CAMEO_02	Senate (Colombia)	20230126	20230126
Senate (Colombia)	CAMEO_11	Congress (Colombia)	20230126	20230126
Peru	CAMEO_10	Government (Peru)	20230126	20230126
Peruvian Armed Forces	CAMEO_08	Peru	20230126	20230126
Head of Government (Australia)	CAMEO_05	Business (Australia)	20230126	20230126
Congress (Costa Rica)	CAMEO_02	Other Authorities / Officials (Costa Rica)	20230126	20230126
International Criminal Court	CAMEO_09	Citizen (Philippines)	20230126	20230126
Main Opposition (Australia)	CAMEO_02	Government (Australia)	20230126	20230126
Cabinet / Council of Ministers / Advisors (Australia)	CAMEO_01	Election Commission (Australia)	20230126	20230126
Military Personnel - Special (Peru)	CAMEO_19	Citizen (Peru)	20230126	20230126
Citizen (France)	CAMEO_11	Emmanuel Macron	20230126	20230126
France	CAMEO_01	Employee (France)	20230126	20230126
Citizen (France)	CAMEO_14	Unspecified Actor	20230126	20230126
Nigerian Air Force	CAMEO_03	Citizen (Nigeria)	20230126	20230126
Nicolás Maduro	CAMEO_04	Civic Group (Venezuela)	20230126	20230126
Civic Group (Venezuela)	CAMEO_04	Nicolás Maduro	20230126	20230126
New Straits Times	CAMEO_11	World Economic Forum	20230126	20230126
Palestinian Territory, Occupied	CAMEO_19	Citizen (Palestinian Territory, Occupied)	20230126	20230126
Citizen (Australia)	CAMEO_02	Party Member (Australia)	20230126	20230126
Masrour Barzani	CAMEO_04	Ministry (Germany)	20230126	20230126
Ministry (Germany)	CAMEO_04	Masrour Barzani	20230126	20230126
Company - Owner or Operator (Germany)	CAMEO_03	Iraqi Kurdistan	20230126	20230126
Business (Germany)	CAMEO_03	Iraqi Kurdistan	20230126	20230126
Masrour Barzani	CAMEO_05	Iraqi Kurdistan	20230126	20230126
Masrour Barzani	CAMEO_05	Germany	20230126	20230126
Emmanuel Macron	CAMEO_04	Head of Government (Iraq)	20230126	20230126
Head of Government (Iraq)	CAMEO_04	Emmanuel Macron	20230126	20230126
France	CAMEO_05	Iraq	20230126	20230126
Iraq	CAMEO_05	France	20230126	20230126
Taliban	CAMEO_17	Employee (Non-Governmental Organizations)	20230126	20230126
Activist (India)	CAMEO_19	National Party (India)	20230126	20230126
National Party (India)	CAMEO_19	Activist (India)	20230126	20230126
Mirza Fakhrul Islam Alamgir	CAMEO_01	Activist (Bangladesh)	20230126	20230126
Legislature (Southeast Asia)	CAMEO_02	Government (Thailand)	20230126	20230126
Legislature (Southeast Asia)	CAMEO_02	Other Authorities / Officials (Thailand)	20230126	20230126
Military (Myanmar)	CAMEO_19	Villager (Myanmar)	20230126	20230126
Bangladesh	CAMEO_02	Citizen (Bangladesh)	20230126	20230126
City Mayor (Ukraine)	CAMEO_01	Russia	20230126	20230126
Russia	CAMEO_19	Citizen (Ukraine)	20230126	20230126
Abul Kalam Abdul Momen	CAMEO_01	Government (United States)	20230126	20230126
Abul Kalam Abdul Momen	CAMEO_01	Government (Bangladesh)	20230126	20230126
Abul Kalam Abdul Momen	CAMEO_01	Bangladesh	20230126	20230126
Abul Kalam Abdul Momen	CAMEO_01	India	20230126	20230126
Bangladesh	CAMEO_04	India	20230126	20230126
India	CAMEO_04	Bangladesh	20230126	20230126
Sheikh Hasina Wajed	CAMEO_01	Government (Switzerland)	20230126	20230126
Ukraine	CAMEO_04	Czech Republic	20230126	20230126
Czech Republic	CAMEO_04	Ukraine	20230126	20230126
Ministry (Ukraine)	CAMEO_05	Foreign Affairs (Czech Republic)	20230126	20230126
Citizen (Russia)	CAMEO_19	Ukraine	20230126	20230126
Russia	CAMEO_19	Citizen (Russia)	20230126	20230126
European Union	CAMEO_11	Russia	20230126	20230126
United States	CAMEO_01	Ukrinform	20230126	20230126
Government (Lebanon)	CAMEO_04	Head of Government (Lebanon)	20230126	20230126
Head of Government (Lebanon)	CAMEO_04	Government (Lebanon)	20230126	20230126
Defense / Security Ministry (Denmark)	CAMEO_01	Jyllands Posten	20230126	20230126
Denmark	CAMEO_07	Ukraine	20230126	20230126
Business (Israel)	CAMEO_07	Denmark	20230126	20230126
Fishermen (Yemen)	CAMEO_01	Armed Gang (Yemen)	20230126	20230126
Armed Gang (Yemen)	CAMEO_18	Fishermen (Yemen)	20230126	20230126
United States	CAMEO_11	World Trade Organization	20230126	20230126
United States	CAMEO_12	World Trade Organization	20230126	20230126
Government (Venezuela)	CAMEO_01	United Nations	20230127	20230127
Police (Australia)	CAMEO_11	Citizen (Australia)	20230127	20230127
Peru	CAMEO_16	Honduras	20230127	20230127
Xiomara Castro	CAMEO_01	Head of Government (Peru)	20230127	20230127
Xiomara Castro	CAMEO_01	Peru	20230127	20230127
Russia	CAMEO_05	Eritrea	20230127	20230127
Sergey Viktorovich Lavrov	CAMEO_02	Osman Saleh Mohammed	20230127	20230127
Foreign Affairs (Eritrea)	CAMEO_04	Russia	20230127	20230127
Russia	CAMEO_04	Foreign Affairs (Eritrea)	20230127	20230127
Japan	CAMEO_16	Russia	20230127	20230127
Russia	CAMEO_19	Ukraine	20230127	20230127
Military Personnel (Peru)	CAMEO_05	Shining Path	20230127	20230127
El Comercio	CAMEO_01	Lawyer/Attorney (Peru)	20230127	20230127
Police (Australia)	CAMEO_17	Rioter (Australia)	20230127	20230127
Protester (Lebanon)	CAMEO_14	Police (Lebanon)	20230127	20230127
Public Prosecutor (Lebanon)	CAMEO_11	Court Judge (Lebanon)	20230127	20230127
Public Prosecutor (Lebanon)	CAMEO_08	Citizen (Lebanon)	20230127	20230127
Public Prosecutor (Lebanon)	CAMEO_08	Employee (Lebanon)	20230127	20230127
Men (Spain)	CAMEO_18	Antonio Guerrero Rodríguez	20230127	20230127
Media Personnel (United Kingdom)	CAMEO_01	Dominic Raab	20230127	20230127
Citizen (United Kingdom)	CAMEO_02	Member of the Judiciary (United Kingdom)	20230127	20230127
Lloyd Austin	CAMEO_01	Somalia	20230127	20230127
Ministry of Tourism (India)	CAMEO_01	Samajwadi Janata Party	20230127	20230127
Ministry of Tourism (India)	CAMEO_09	Citizen (India)	20230127	20230127
Chinese Communist Party	CAMEO_13	Democratic Progressive Party	20230127	20230127
Member of Parliament (France)	CAMEO_05	Party Member (France)	20230127	20230127
City Mayor (France)	CAMEO_03	Immigrants (France)	20230127	20230127
United States	CAMEO_12	Russia	20230127	20230127
Ukraine	CAMEO_01	Russia	20230127	20230127
United States	CAMEO_01	Russia	20230127	20230127
Germany	CAMEO_01	Russia	20230127	20230127
Zimbabwe	CAMEO_06	China	20230127	20230127
Jair Bolsonaro	CAMEO_04	United States	20230127	20230127
United States	CAMEO_04	Jair Bolsonaro	20230127	20230127
Roman Herzog	CAMEO_01	Men (Germany)	20230127	20230127
Roman Herzog	CAMEO_01	Citizen (Germany)	20230127	20230127
Thailand	CAMEO_03	European Union	20230127	20230127
European Union	CAMEO_03	Thailand	20230127	20230127
Head of Government (Peru)	CAMEO_17	Legislature (Peru)	20230127	20230127
Nicolás Maduro	CAMEO_04	Civic Group (Venezuela)	20230127	20230127
